ID,Timestamp,humidity,temperature
221,2025-05-18 00:21:38,69.4185257,30.72090149
222,2025-05-18 00:21:48,69.33889771,30.73329926
223,2025-05-18 00:21:58,69.75784302,30.73883057
224,2025-05-18 00:22:08,69.98901367,30.73730469
225,2025-05-18 00:22:27,69.43473816,30.75656891
226,2025-05-18 00:22:37,69.38162231,30.76381683
227,2025-05-18 00:22:48,70.0296402,30.76248169
228,2025-05-18 00:22:58,69.81248474,30.80673218
229,2025-05-18 00:23:08,69.62136841,30.81798553
230,2025-05-18 00:23:18,69.4978714,30.83133698
231,2025-05-18 00:23:28,69.34233093,30.85308075
232,2025-05-18 00:23:38,69.21691895,30.87100983
233,2025-05-18 00:23:48,69.09379578,30.89923859
234,2025-05-18 00:23:58,69.08789063,30.89618683
235,2025-05-18 00:24:08,69.09513855,30.89790344
236,2025-05-18 00:24:18,69.03343201,30.91659546
237,2025-05-18 00:24:28,69.0114975,30.91316223
238,2025-05-18 00:24:38,69.02207947,30.93776703
239,2025-05-18 00:24:48,69.02207947,30.93643188
240,2025-05-18 00:24:58,68.92289734,30.94558716
241,2025-05-18 00:25:08,68.94387817,30.95188141
242,2025-05-18 00:25:18,68.98680115,30.95684052
243,2025-05-18 00:25:28,68.95427704,30.96828461
244,2025-05-18 00:25:38,68.94321442,30.97114563
245,2025-05-18 00:25:48,68.89972687,30.99155426
246,2025-05-18 00:25:58,68.88389587,30.99384308
247,2025-05-18 00:26:09,68.98660278,31.00719452
248,2025-05-18 00:26:18,68.98727417,30.99117279
249,2025-05-18 00:26:29,68.87236023,31.01902008
250,2025-05-18 00:26:39,68.86863708,31.01596832
251,2025-05-18 00:26:49,68.86062622,31.03370667
252,2025-05-18 00:26:59,68.86282349,31.01940155
253,2025-05-18 00:27:09,68.83487701,31.04515076
254,2025-05-18 00:27:19,68.87541199,31.03542328
255,2025-05-18 00:27:29,68.86930847,31.06002808
256,2025-05-18 00:27:39,68.82457733,31.08444214
257,2025-05-18 00:27:49,68.71757507,31.06803894
258,2025-05-18 00:27:59,68.74923706,31.06060028
259,2025-05-18 00:28:09,68.71690369,31.06613159
260,2025-05-18 00:28:19,68.65682983,31.08901978
261,2025-05-18 00:28:29,68.58605957,31.07757568
262,2025-05-18 00:28:39,68.59101868,31.06193542
263,2025-05-18 00:28:49,68.60027313,31.0749054
264,2025-05-18 00:28:59,68.60675812,31.07299805
265,2025-05-18 00:29:09,68.51225281,31.08520508
266,2025-05-18 00:29:19,68.52092743,31.07967377
267,2025-05-18 00:29:30,68.48173523,31.08024597
268,2025-05-18 00:29:40,68.43414307,31.08196259
269,2025-05-18 00:29:50,68.40867615,31.08978271
270,2025-05-18 00:30:00,68.42985535,31.07852936
271,2025-05-18 00:30:10,68.42479706,31.08520508
272,2025-05-18 00:30:20,68.42070007,31.0634613
273,2025-05-18 00:30:30,68.43614197,31.07261658
274,2025-05-18 00:30:40,68.42098236,31.06803894
275,2025-05-18 00:30:50,68.48382568,31.06803894
276,2025-05-18 00:31:00,68.42784882,31.06555939
277,2025-05-18 00:31:10,68.4671402,31.07433319
278,2025-05-18 00:31:20,68.42384338,31.06689453
279,2025-05-18 00:31:30,68.48020935,31.08673096
280,2025-05-18 00:31:40,68.47820282,31.06613159
281,2025-05-18 00:31:50,68.41917419,31.08253479
282,2025-05-18 00:32:00,68.39379883,31.0880661
283,2025-05-18 00:32:10,68.33724976,31.08978271
284,2025-05-18 00:32:20,68.32342529,31.07376099
285,2025-05-18 00:32:31,68.33982849,31.08386993
286,2025-05-18 00:32:41,68.27630615,31.08615875
287,2025-05-18 00:32:51,68.28155518,31.09493256
288,2025-05-18 00:33:01,68.27554321,31.10179901
289,2025-05-18 00:33:11,68.22814941,31.09722137
290,2025-05-18 00:33:21,68.2364502,31.08978271
291,2025-05-18 00:33:31,68.22595215,31.10485077
